,"Tesla,_Inc.views",Ford_Motor_Companyviews,General_Motorsviews,CarMaxviews,TSLA_RSI,F_RSI,GM_RSI,KMX_RSI,F,GM,KMX,TSLA,F_bollinger_band_mid_band,F_bollinger_std,F_bollinger_upper_band,F_bollinger_lower_band,F_bollinger_band_lower_band,F_bollinger_band_upper_band,F_bollinger_long,GM_bollinger_band_mid_band,GM_bollinger_std,GM_bollinger_upper_band,GM_bollinger_lower_band,GM_bollinger_band_lower_band,GM_bollinger_band_upper_band,GM_bollinger_long,KMX_bollinger_band_mid_band,KMX_bollinger_std,KMX_bollinger_upper_band,KMX_bollinger_lower_band,KMX_bollinger_band_lower_band,KMX_bollinger_band_upper_band,KMX_bollinger_long,TSLA_bollinger_band_mid_band,TSLA_bollinger_std,TSLA_bollinger_upper_band,TSLA_bollinger_lower_band,TSLA_bollinger_band_lower_band,TSLA_bollinger_band_upper_band,TSLA_bollinger_long
2018-09-21,7510.0,4588.0,3797.0,335.0,48.91768775530127,57.22628868500428,48.11173096003513,51.94737312833618,8.92202377319336,33.13770294189453,78.16999816894531,59.81999969482422,8.691499805450439,0.21512240416247463,9.121744613775387,8.26125499712549,0.0,0.0,0.0,33.04211826324463,0.9723967483349302,34.98691175991449,31.097324766574772,0.0,0.0,0.0,78.60299949645996,1.403057413254262,81.40911432296848,75.79688466995144,0.0,0.0,0.0,58.94040012359619,2.839708079166601,64.61981628192939,53.26098396526299,0.0,0.0,0.0
2018-09-24,8222.0,6532.0,4406.0,396.0,49.23247558352848,46.78114034223036,43.43460958951472,40.19795293560367,8.686518669128418,32.6029167175293,75.87999725341797,59.93600082397461,8.687423801422119,0.21436683416842328,9.116157469758965,8.258690133085272,0.0,0.0,0.0,33.00398483276367,0.973997113720944,34.95197906020556,31.05599060532178,0.0,0.0,0.0,78.62249946594238,1.359550797857594,81.34160106165757,75.9033978702272,2.0,0.0,2.0,58.70900001525879,2.528888760195997,63.76677753565078,53.65122249486679,0.0,0.0,0.0
2018-09-25,7769.0,5391.0,4416.0,319.0,49.98219284418636,40.63670672836172,35.59042849860164,40.19795293560367,8.505359649658203,31.477062225341797,75.87999725341797,60.198001861572266,8.660250091552735,0.20011464823877806,9.060479388030291,8.260020795075178,0.0,0.0,0.0,32.828812789916995,0.9129449323249859,34.65470265456697,31.002922925267022,0.0,0.0,0.0,78.58299942016602,1.4289679946647658,81.44093540949555,75.72506343083649,0.0,0.0,0.0,58.52620010375976,2.2546802017119703,63.0355605071837,54.01683970033582,0.0,0.0,0.0
2018-09-26,7377.0,5575.0,4489.0,344.0,54.70565027717774,37.45775862393206,37.416256893730605,35.26917346589336,8.396665573120117,31.645944595336914,74.66000366210938,61.91600036621094,8.626735973358155,0.18388802583208752,8.99451202502233,8.25895992169398,0.0,0.0,0.0,32.679255199432376,0.8434839597056553,34.366223118843685,30.992287280021067,0.0,0.0,0.0,78.45999946594239,1.6502631009020963,81.76052566774658,75.1594732641382,2.0,0.0,2.0,58.503400039672854,2.2157122280303767,62.93482449573361,54.0719755836121,0.0,0.0,0.0
2018-09-27,8877.0,5652.0,4530.0,273.0,53.40320209028175,36.43458391349963,37.03931435451908,32.32984858248766,8.360433578491211,31.589645385742188,73.81999969482422,61.50400161743164,8.593221759796142,0.16665957639897053,8.926540912594083,8.259902606998201,0.0,0.0,0.0,32.53616361618042,0.7662215512731941,34.068606718726805,31.00372051363403,0.0,0.0,0.0,78.26699943542481,1.9455782078095583,82.15815585104393,74.37584301980569,2.0,0.0,2.0,58.528500175476076,2.2481131982628044,63.02472657200168,54.03227377895047,0.0,0.0,0.0
2018-09-28,14743.0,5271.0,4843.0,251.0,34.85648864522051,37.35597154140918,37.03931435451908,37.96387006209977,8.378549575805664,31.589645385742188,74.66999816894531,52.95399856567383,8.572841501235962,0.16674701669371997,8.906335534623402,8.239347467848521,0.0,0.0,0.0,32.42834024429321,0.7382132031524626,33.904766650598134,30.951913837988286,0.0,0.0,0.0,78.13999938964844,2.09534326829713,82.3306859262427,73.94931285305418,0.0,0.0,0.0,58.144700050354004,2.510388495484058,63.16547704132212,53.12392305938589,2.0,0.0,2.0
2018-10-01,16667.0,5009.0,4318.0,289.0,53.52973130337229,40.60120051908732,42.928832298991274,34.407067715229914,8.441954612731934,32.0869026184082,73.69000244140625,62.13999938964844,8.565595197677613,0.1692352589516306,8.904065715580874,8.227124679774352,0.0,0.0,0.0,32.359765720367434,0.700215658485914,33.76019703733926,30.959334403395605,0.0,0.0,0.0,77.92199935913087,2.3199670830285255,82.56193352518791,73.28206519307382,0.0,0.0,0.0,58.235099983215335,2.623312963114839,63.48172590944501,52.98847405698566,0.0,0.0,0.0
2018-10-02,12711.0,5048.0,4299.0,270.0,50.259839269210985,37.05711589270159,36.65796367784693,32.59491772923012,8.333260536193848,31.242507934570312,73.1500015258789,60.20399856567383,8.553367042541504,0.1769641933997831,8.90729542934107,8.199438655741938,0.0,0.0,0.0,32.26985387802124,0.7232451389666171,33.716344155954474,30.823363600088005,0.0,0.0,0.0,77.63699951171876,2.539674458655784,82.71634842903032,72.55765059440719,0.0,0.0,0.0,58.35579986572266,2.6570732450503485,63.669946355823356,53.04165337562196,0.0,0.0,0.0
2018-10-03,10635.0,5225.0,4440.0,308.0,48.221491268844154,35.13065350118613,43.563239885697186,35.05083358882524,8.269854545593262,31.899259567260742,73.51000213623047,58.959999084472656,8.537062835693359,0.18754096216987184,8.912144760033103,8.161980911353615,0.0,0.0,0.0,32.22716522216797,0.7184053630409002,33.66397594824977,30.790354496086167,0.0,0.0,0.0,77.3694995880127,2.681851601426443,82.73320279086559,72.00579638515981,0.0,0.0,0.0,58.496399879455566,2.608044541494038,63.71248896244364,53.28031079646749,0.0,0.0,0.0
2018-10-04,9388.0,4963.0,4274.0,241.0,44.196378654147615,36.15195313222171,45.834340836747856,30.96684691965929,8.287970542907715,32.133811950683594,72.30000305175781,56.36600112915039,8.524381732940673,0.19561924369589737,8.915620220332467,8.13314324554888,0.0,0.0,0.0,32.22106666564942,0.7186672991648831,33.65840126397919,30.78373206731965,0.0,0.0,0.0,77.0724998474121,2.9003818550237273,82.87326355745955,71.27173613736466,0.0,0.0,0.0,58.50520000457764,2.6001375827009783,63.70547516997959,53.30492483917568,0.0,0.0,0.0
2018-10-05,8715.0,4743.0,3751.0,226.0,38.844258509042334,35.255321061469445,44.824215280309815,27.016502417513934,8.260796546936035,32.011844635009766,70.88999938964844,52.38999938964844,8.51758828163147,0.20252531937447393,8.922638920380418,8.112537642882522,0.0,0.0,0.0,32.230917835235594,0.714141687805038,33.65920121084567,30.80263445962552,0.0,0.0,0.0,76.67399978637695,3.176262203762099,83.02652419390115,70.32147537885275,0.0,0.0,0.0,58.492300033569336,2.631180824272456,63.754661682114246,53.229938385024425,2.0,0.0,2.0
2018-10-08,9166.0,5142.0,4012.0,261.0,36.143642138442104,42.430946940936465,46.10339182484325,27.99863317022526,8.38760757446289,32.133811950683594,71.02999877929688,50.11199951171875,8.51215353012085,0.20457462523102043,8.921302780582892,8.103004279658808,0.0,0.0,0.0,32.24874382019043,0.706632738781586,33.6620092977536,30.835478342627255,0.0,0.0,0.0,76.22849960327149,3.31585311651886,82.8602058363092,69.59679337023377,0.0,0.0,0.0,58.14290008544922,3.223176471804788,64.5892530290588,51.696547141839645,2.0,0.0,2.0
2018-10-09,8674.0,6597.0,4250.0,268.0,40.898902865504844,33.561213891417026,35.266468952335444,27.292341658505592,8.106812477111816,30.632673263549805,70.77999877929688,52.560001373291016,8.49584927558899,0.22335575303302305,8.942560781655036,8.049137769522943,0.0,0.0,0.0,32.196203804016115,0.7855340544864287,33.767271912988974,30.62513569504326,0.0,0.0,0.0,75.73699951171875,3.3604504653403016,82.45790044239935,69.01609858103815,0.0,0.0,0.0,57.97650012969971,3.4252842504479144,64.82706863059553,51.12593162880388,0.0,0.0,0.0
2018-10-10,8378.0,5306.0,4192.0,300.0,39.3717576358572,30.666173282684483,34.98966561029975,22.08468437751148,7.9890594482421875,30.58576011657715,68.61000061035156,51.375999450683594,8.472298669815064,0.250508043744719,8.973314757304502,7.971282582325626,0.0,0.0,0.0,32.12771415710449,0.8634694617778813,33.854653080660256,30.40077523354873,0.0,0.0,0.0,75.13349952697754,3.506659312421316,82.14681815182017,68.12018090213492,0.0,0.0,0.0,57.639900016784665,3.7289916483725607,65.09788331352979,50.181916720039546,0.0,0.0,0.0
2018-10-11,8427.0,5935.0,4097.0,265.0,38.1662672912915,30.44862237327426,33.354543330814536,20.601992368505222,7.9800028800964355,30.31368064880371,67.8499984741211,50.44599914550781,8.446936631202698,0.27353422297726177,8.994005077157222,7.899868185248175,0.0,0.0,0.0,32.0367075920105,0.9539680896512469,33.944643771313,30.12877141270801,0.0,0.0,0.0,74.51699943542481,3.6535296658044305,81.82405876703366,67.20994010381595,0.0,0.0,0.0,57.26760005950928,4.059548241661462,65.3866965428322,49.14850357618636,0.0,0.0,0.0
2018-10-12,7342.0,4806.0,4066.0,236.0,40.91075154113525,26.948146880183003,30.593730587471242,20.677470118055894,7.826018810272217,29.825809478759766,67.86000061035156,51.75600051879883,8.410252285003661,0.3050026485028229,9.020257582009307,7.800246987998015,0.0,0.0,0.0,31.903481197357177,1.0666808394261302,34.036842876209434,29.770119518504917,0.0,0.0,0.0,73.88399963378906,3.6554442761448636,81.19488818607878,66.57311108149933,0.0,0.0,0.0,56.90340003967285,4.215898469608672,65.3351969788902,48.47160310045551,0.0,0.0,0.0
2018-10-15,8673.0,5616.0,4694.0,258.0,41.257974782169164,34.99606788538391,34.3097059772969,24.75906867724568,7.9800028800964355,30.13541603088379,68.38999938964844,51.917999267578125,8.376738047599792,0.3139342202770253,9.004606488153843,7.748869607045742,0.0,0.0,0.0,31.767440032958984,1.1113414056277868,33.990122844214554,29.54475722170341,0.0,0.0,0.0,73.31099967956543,3.5681891458669686,80.44737797129936,66.1746213878315,0.0,0.0,0.0,56.550900077819826,4.32744441290981,65.20578890363944,47.89601125200021,0.0,0.0,0.0
2018-10-16,7756.0,5313.0,4271.0,280.0,48.1451598768034,34.753510140506265,36.741340163646946,39.700883319868964,7.970944404602051,30.341825485229492,70.76000213623047,55.31800079345703,8.341412281990051,0.3180380614935013,8.977488404977054,7.705336159003048,0.0,0.0,0.0,31.637966632843018,1.1194234753370462,33.87681358351711,29.399119682168926,0.0,0.0,0.0,72.94599990844726,3.4274250944691014,79.80085009738546,66.09114971950906,0.0,0.0,0.0,56.467200088500974,4.334646741011848,65.13649357052466,47.79790660647728,0.0,0.0,0.0
2018-10-17,7965.0,5078.0,4164.0,260.0,46.48449347654279,33.74605983280678,34.200546053709516,36.90360819095161,7.934713840484619,29.9571590423584,69.91999816894531,54.35599899291992,8.295217084884644,0.3058240060083935,8.90686509690143,7.683569072867857,0.0,0.0,0.0,31.45970630645752,1.086948634527708,33.633603575512936,29.285809037402103,0.0,0.0,0.0,72.51349983215331,3.219870865309829,78.95324156277297,66.07375810153366,0.0,0.0,0.0,56.194799995422365,4.284813940060548,64.76442787554346,47.62517211530127,0.0,0.0,0.0
2018-10-18,7282.0,5209.0,4086.0,273.0,43.82115466181573,28.23655011142216,29.626350796885305,32.49996151589457,7.708266735076904,29.15967559814453,68.41999816894531,52.78200149536133,8.236340832710265,0.299424194192771,8.835189221095808,7.637492444324724,0.0,0.0,0.0,31.22515277862549,1.04932188384626,33.32379654631801,29.12650901093297,0.0,0.0,0.0,72.01199989318847,3.021576039419368,78.0551519720272,65.96884781434974,0.0,0.0,0.0,55.85060005187988,4.2677583730434705,64.38611679796682,47.31508330579294,0.0,0.0,0.0
2018-10-19,7371.0,5006.0,3839.0,247.0,42.51775713773164,28.039329008924966,31.028819313077562,33.80433153116559,7.699207782745361,29.272260665893555,68.6500015258789,52.0,8.175200033187867,0.2759699625590569,8.727139958305981,7.623260108069753,0.0,0.0,0.0,31.03188066482544,1.0343904683677283,33.100661601560894,28.963099728089983,0.0,0.0,0.0,71.53600006103515,2.7368738114021585,77.00974768383946,66.06225243823084,0.0,0.0,0.0,55.45960006713867,4.243104849764151,63.945809766666976,46.97339036761037,0.0,0.0,0.0
2018-10-22,8065.0,5209.0,4497.0,245.0,42.96165956284245,31.199751607264915,32.713621938990215,33.14457329896139,7.754530906677246,29.40361213684082,68.43000030517578,52.189998626708984,8.128600645065308,0.2634902067023859,8.65558105847008,7.601620231660537,0.0,0.0,0.0,30.871915435791017,1.025994660145114,32.92390475608124,28.819926115500788,0.0,0.0,0.0,71.16350021362305,2.6189681282678072,76.40143647015867,65.92556395708743,0.0,0.0,0.0,55.07229995727539,4.165819177021779,63.40393831131895,46.74066160323183,0.0,0.0,0.0
2018-10-23,8417.0,5340.0,4391.0,252.0,55.8031774611719,39.74899487628424,41.31473919034907,36.597241424107246,7.92050313949585,30.13541603088379,69.0,58.827999114990234,8.09935781955719,0.25166488358233413,8.602687586721858,7.596028052392521,0.0,0.0,0.0,30.804833126068115,1.0282039481606402,32.86124102238939,28.748425229746836,0.0,0.0,0.0,70.81950035095215,2.4103893310589157,75.64027901306999,65.99872168883432,0.0,0.0,0.0,55.00379981994629,4.0876292812162385,63.17905838237876,46.82854125751381,0.0,0.0,0.0
2018-10-24,10452.0,5895.0,4287.0,240.0,53.59502123509655,30.463404956310015,32.39549349040122,33.612717931972554,7.542457580566406,28.671804428100586,68.08999633789062,57.70000076293945,8.056647419929504,0.27034397874928706,8.59733537742808,7.5159594624309305,0.0,0.0,0.0,30.6561261177063,1.1118247508901922,32.879775619486686,28.432476615925914,0.0,0.0,0.0,70.49099998474121,2.3048237114989223,75.10064740773905,65.88135256174337,0.0,0.0,0.0,54.792999839782716,3.8118085234739754,62.416616886730665,47.16938279283477,0.0,0.0,0.0
2018-10-25,11597.0,5497.0,4413.0,257.0,61.30239650406757,53.54981406092424,44.34048536696502,46.76512588099879,8.289327621459961,30.0228328704834,70.6500015258789,62.97200012207031,8.053092122077942,0.2665799685754641,8.58625205922887,7.519932184927014,0.0,0.0,0.0,30.57778549194336,1.0976958714419682,32.773177234827294,28.382393749059425,0.0,0.0,0.0,70.33250007629394,2.168829814020037,74.67015970433401,65.99484044825387,0.0,0.0,0.0,54.86639976501465,3.959123706543104,62.784647178100855,46.94815235192844,0.0,2.0,2.0
2018-10-26,8978.0,4775.0,4185.0,226.0,65.1008001618063,53.31444246965364,48.7429903435436,44.50266782592813,8.280105590820312,30.632673263549805,70.04000091552734,66.18000030517578,8.048169922828674,0.2611070271749573,8.570383977178588,7.525955868478759,0.0,0.0,0.0,30.52993688583374,1.0718196710585919,32.673576227950925,28.38629754371656,0.0,0.0,0.0,70.10100021362305,1.913559026477047,73.92811826657714,66.27388216066896,0.0,0.0,0.0,55.527699851989745,4.664606220673366,64.85691229333648,46.19848741064301,0.0,2.0,2.0
2018-10-29,8639.0,5763.0,4423.0,307.0,65.98622116977745,59.118865757740515,51.77638873410896,47.29372528399926,8.556724548339844,31.0830135345459,70.66000366210938,66.97000122070312,8.05390841960907,0.27127996137059146,8.596468342350253,7.511348496867886,0.0,0.0,0.0,30.479742431640624,1.0171816729623577,32.51410577756534,28.445379085715906,0.0,0.0,0.0,69.9495002746582,1.7251233066940903,73.39974688804638,66.49925366127003,0.0,0.0,0.0,55.76919994354248,5.127068425920192,66.02333679538286,45.515063091702096,0.0,2.0,2.0
2018-10-30,8071.0,5053.0,4279.0,274.0,63.801691772810344,62.158875635517774,54.26607712733786,38.816653831302084,8.722695350646973,31.467681884765625,68.16000366210938,65.9800033569336,8.073380160331727,0.30434735277956576,8.682074865890858,7.464685454772595,0.0,2.0,2.0,30.49100112915039,1.0272649057618595,32.54553094067411,28.436471317626673,0.0,0.0,0.0,69.70000038146972,1.5937219591080605,72.88744429968584,66.5125564632536,0.0,0.0,0.0,56.05800018310547,5.536361802701899,67.13072378850927,44.98527657770167,0.0,0.0,0.0
2018-10-31,7061.0,5521.0,4879.0,202.0,65.63807996362303,63.6157518283641,67.64727570051923,38.08156173466697,8.805681228637695,34.329227447509766,67.91000366210938,67.46399688720703,8.100171494483948,0.3436051950008377,8.787381884485624,7.412961104482273,0.0,2.0,2.0,30.612499523162843,1.3079462163631284,33.2283919558891,27.996607090436587,0.0,2.0,2.0,69.42000045776368,1.3645708736382405,72.14914220504016,66.69085871048719,0.0,0.0,0.0,56.48320007324219,6.0716511343893975,68.62650234202098,44.33989780446339,0.0,0.0,0.0
2018-11-01,6979.0,5182.0,4332.0,216.0,67.31318696822547,56.811090790682385,66.81895412730367,46.0861659985211,8.56594467163086,34.21664810180664,69.7300033569336,68.85600280761719,8.114070200920105,0.3569637133075808,8.827997627535266,7.4001427743049435,0.0,0.0,0.0,30.716641330718993,1.5037204378030178,33.72408220632503,27.709200455112956,0.0,2.0,2.0,69.29150047302247,1.1887733981086712,71.66904726923981,66.91395367680512,0.0,0.0,0.0,57.107700157165525,6.671646633611306,70.45099342438813,43.76440688994291,0.0,0.0,0.0
2018-11-02,7363.0,5032.0,5172.0,233.0,67.83003596831932,58.46719517232674,63.73702951110678,46.3324739287211,8.648930549621582,33.8038330078125,69.79000091552734,69.28199768066406,8.133476901054383,0.3754333167746758,8.884343534603735,7.382610267505031,0.0,0.0,0.0,30.80624074935913,1.6328046210757488,34.071849991510625,27.54063150720763,0.0,0.0,0.0,69.2365005493164,1.135162073323631,71.50682469596367,66.96617640266913,0.0,0.0,0.0,57.95230007171631,7.098540793777012,72.14938165927033,43.755218484162285,0.0,0.0,0.0
2018-11-05,8689.0,4669.0,4236.0,254.0,65.21784396658688,61.14161542859543,64.61582952999152,49.441907114331514,8.787239074707031,34.0102424621582,70.54000091552734,68.27999877929688,8.15345847606659,0.3995320055209895,8.952522487108569,7.35439446502461,0.0,0.0,0.0,30.90006227493286,1.7619083521976602,34.42387897932818,27.37624557053754,0.0,0.0,0.0,69.21200065612793,1.0991321487997934,71.41026495372752,67.01373635852833,0.0,0.0,0.0,58.86070003509521,7.204105497896166,73.26891103088755,44.45248903930288,0.0,0.0,0.0
2018-11-06,8252.0,4486.0,3720.0,257.0,65.03479795870771,61.32046255136866,65.47586849446708,49.11501287850184,8.79646110534668,34.2072639465332,70.45999908447266,68.21199798583984,8.187940907478332,0.4242880362131226,9.036516979904578,7.339364835052087,0.0,0.0,0.0,31.07879180908203,1.9085582995799881,34.89590840824201,27.261675209922053,0.0,0.0,0.0,69.19600067138671,1.0772162003256112,71.35043307203793,67.0415682707355,0.0,0.0,0.0,59.64329986572265,7.3326318399700705,74.30856354566279,44.978036185782514,0.0,0.0,0.0
2018-11-07,7653.0,4203.0,3768.0,247.0,67.11071087818513,62.437381443886224,67.19334176476795,40.73929829204233,8.851784706115723,34.60131072998047,68.1500015258789,69.63200378417969,8.231077170372009,0.4462891690862938,9.123655508544596,7.338498832199422,0.0,0.0,0.0,31.279569339752197,2.0592298999594134,35.398029139671024,27.16110953983337,0.0,0.0,0.0,69.17300071716309,1.0951481102817269,71.36329693772655,66.98270449659964,0.0,0.0,0.0,60.556100082397464,7.385420094302358,75.32694027100217,45.78525989379275,0.0,0.0,0.0
2018-11-08,11028.0,4783.0,3661.0,250.0,68.04311408615537,58.21334553742448,64.63741641784083,40.196037631027785,8.722695350646973,34.31046676635742,67.9800033569336,70.27999877929688,8.268211793899535,0.45510999000703256,9.178431773913601,7.35799181388547,0.0,0.0,0.0,31.47940864562988,2.152389261417921,35.78418716846572,27.17463012279404,0.0,0.0,0.0,69.17950096130372,1.0872394058871193,71.35397977307795,67.00502214952948,0.0,0.0,0.0,61.547800064086914,7.2873894584266985,76.12257898094032,46.97302114723352,0.0,0.0,0.0
2018-11-09,10239.0,4589.0,3814.0,232.0,67.47720997515228,55.88667639890078,57.97256939509823,33.752181312335296,8.648930549621582,33.49422073364258,65.72000122070312,70.10199737548828,8.309357380867004,0.45020053465861753,9.209758450184239,7.408956311549769,0.0,0.0,0.0,31.662829208374024,2.160348736580536,35.983526681535096,27.342131735212952,0.0,0.0,0.0,69.07250099182129,1.307021088667899,71.68654316915709,66.45845881448548,2.0,0.0,2.0,62.46509990692139,7.143200780908195,76.75150146873779,48.178698345105,0.0,0.0,0.0
2018-11-12,7234.0,4917.0,3766.0,285.0,56.53623208887384,58.35155857216978,57.898654247089056,32.06219821906579,8.750356674194336,33.48483657836914,65.02999877929688,66.25599670410156,8.347875070571899,0.453481482698869,9.254838035969637,7.440912105174161,0.0,0.0,0.0,31.83030023574829,2.1655291750347487,36.16135858581779,27.499241885678792,0.0,0.0,0.0,68.90450096130371,1.585614838318964,72.07573063794163,65.73327128466579,2.0,0.0,2.0,63.18199977874756,6.736904211083311,76.65580820091418,49.70819135658094,0.0,0.0,0.0
